engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,virtual_cycle,segment_id,machine_state,defect_type,is_failure_end,segment_rul
40,154.0,-0.0042,0.0003,100.0,518.67,643.13,1596.86,1418.6,14.62,21.61,552.21,2388.14,9093.35,1.3,48.0,520.28,2388.19,8159.78,8.4865,0.03,395.0,2388.0,100.0,38.52,23.0844,158,2,running,overheating,False,34.0
40,155.0,0.0011,-0.0002,100.0,518.67,643.04,1597.9,1417.95,14.62,21.61,552.05,2388.11,9099.13,1.3,47.85,520.31,2388.12,8167.58,8.4892,0.03,395.0,2388.0,100.0,38.55,23.0479,159,2,running,overheating,False,33.0
40,156.0,0.0007,-0.0003,100.0,518.67,643.44,1593.4,1423.83,14.62,21.61,552.35,2388.22,9098.02,1.3,47.82,520.28,2388.16,8165.98,8.4869,0.03,398.0,2388.0,100.0,38.71,23.2481,160,2,running,overheating,False,32.0
40,157.0,0.0003,0.0004,100.0,518.67,642.91,1596.23,1420.97,14.62,21.61,552.9,2388.17,9099.86,1.3,47.87,520.5,2388.18,8167.85,8.4936,0.03,395.0,2388.0,100.0,38.68,23.2025,161,2,running,overheating,False,31.0
40,158.0,-0.0022,-0.0003,100.0,518.67,642.96,1598.97,1421.75,14.62,21.61,551.57,2388.21,9090.2,1.3,47.92,520.19,2388.18,8164.87,8.4846,0.03,394.0,2388.0,100.0,38.71,23.0951,162,2,running,overheating,False,30.0
40,159.0,0.0008,0.0001,100.0,518.67,643.41,1598.67,1415.27,14.62,21.61,552.05,2388.16,9096.12,1.3,47.97,520.5,2388.18,8165.11,8.4841,0.03,396.0,2388.0,100.0,38.46,23.206,163,2,running,overheating,False,29.0
40,160.0,0.0027,0.0003,100.0,518.67,642.87,1595.69,1422.9,14.62,21.61,552.62,2388.15,9092.63,1.3,47.98,519.88,2388.18,8167.62,8.4912,0.03,396.0,2388.0,100.0,38.6,23.1296,164,2,running,overheating,False,28.0
40,161.0,-0.0017,0.0004,100.0,518.67,643.53,1583.91,1425.36,14.62,21.61,552.27,2388.18,9093.04,1.3,47.89,520.71,2388.16,8169.04,8.5036,0.03,395.0,2388.0,100.0,38.64,23.0539,165,2,running,overheating,False,27.0
40,162.0,-0.0023,-0.0004,100.0,518.67,643.69,1601.18,1423.7,14.62,21.61,551.53,2388.11,9102.56,1.3,47.71,520.31,2388.17,8169.79,8.4862,0.03,396.0,2388.0,100.0,38.57,23.0332,166,2,running,overheating,False,26.0
40,163.0,-0.0011,-0.0002,100.0,518.67,643.17,1594.13,1417.51,14.62,21.61,552.19,2388.13,9103.55,1.3,47.73,520.41,2388.18,8164.49,8.4827,0.03,393.0,2388.0,100.0,38.69,23.2238,167,2,running,overheating,False,25.0
40,164.0,-0.0011,0.0,100.0,518.67,643.53,1602.3,1424.2,14.62,21.61,552.56,2388.16,9095.95,1.3,47.82,520.13,2388.18,8172.54,8.4999,0.03,393.0,2388.0,100.0,38.54,23.1855,168,2,running,overheating,False,24.0
40,165.0,0.0021,-0.0003,100.0,518.67,643.45,1597.18,1421.72,14.62,21.61,552.59,2388.16,9102.92,1.3,47.85,520.32,2388.14,8170.34,8.4927,0.03,394.0,2388.0,100.0,38.43,23.1393,169,2,running,overheating,False,23.0
40,166.0,0.0014,-0.0003,100.0,518.67,643.59,1598.48,1422.24,14.62,21.61,551.82,2388.18,9100.85,1.3,48.03,520.28,2388.12,8171.39,8.5036,0.03,396.0,2388.0,100.0,38.52,23.0775,170,2,running,overheating,False,22.0
40,167.0,0.001,-0.0002,100.0,518.67,643.61,1592.84,1422.9,14.62,21.61,551.87,2388.22,9105.82,1.3,47.87,520.53,2388.18,8167.87,8.482,0.03,396.0,2388.0,100.0,38.58,23.1092,171,2,running,overheating,False,21.0
40,168.0,-0.0039,0.0003,100.0,518.67,643.2,1596.3,1424.77,14.62,21.61,552.12,2388.16,9110.94,1.3,47.78,520.06,2388.23,8173.09,8.4896,0.03,398.0,2388.0,100.0,38.38,23.2124,172,2,running,overheating,False,20.0
40,169.0,0.0004,-0.0003,100.0,518.67,643.27,1598.73,1423.45,14.62,21.61,552.01,2388.11,9102.26,1.3,48.13,520.22,2388.14,8176.48,8.513,0.03,395.0,2388.0,100.0,38.51,23.0678,173,2,running,overheating,False,19.0
40,170.0,-0.0027,0.0004,100.0,518.67,643.29,1599.9,1422.47,14.62,21.61,552.12,2388.13,9110.13,1.3,47.89,520.19,2388.22,8178.88,8.476,0.03,395.0,2388.0,100.0,38.52,23.1798,174,2,running,overheating,False,18.0
40,171.0,0.0038,-0.0003,100.0,518.67,643.44,1599.69,1421.72,14.62,21.61,552.29,2388.18,9101.61,1.3,47.83,520.4,2388.13,8179.72,8.512,0.03,398.0,2388.0,100.0,38.41,23.1361,175,2,running,overheating,False,17.0
40,172.0,-0.0035,-0.0,100.0,518.67,643.42,1597.18,1422.74,14.62,21.61,552.08,2388.17,9105.17,1.3,48.04,520.55,2388.2,8183.77,8.5442,0.03,395.0,2388.0,100.0,38.55,23.1271,176,2,running,overheating,False,16.0
40,173.0,-0.0001,0.0004,100.0,518.67,643.95,1599.81,1429.6,14.62,21.61,552.3,2388.18,9112.69,1.3,47.88,520.12,2388.23,8178.68,8.5191,0.03,395.0,2388.0,100.0,38.53,23.2039,177,2,running,overheating,False,15.0
40,174.0,-0.0018,-0.0005,100.0,518.67,643.51,1604.6,1430.95,14.62,21.61,552.78,2388.16,9120.78,1.3,48.12,520.43,2388.13,8186.11,8.4808,0.03,396.0,2388.0,100.0,38.45,23.0757,178,2,running,overheating,False,14.0
40,175.0,-0.0024,-0.0004,100.0,518.67,643.63,1598.28,1423.96,14.62,21.61,551.82,2388.2,9111.11,1.3,47.99,520.53,2388.18,8179.09,8.5106,0.03,395.0,2388.0,100.0,38.52,23.124,179,2,running,overheating,False,13.0
40,176.0,-0.0008,0.0005,100.0,518.67,643.97,1607.64,1415.96,14.62,21.61,551.27,2388.14,9121.78,1.3,48.08,519.74,2388.18,8185.17,8.4808,0.03,395.0,2388.0,100.0,38.63,23.1903,180,2,running,overheating,False,12.0
40,177.0,0.0008,0.0004,100.0,518.67,644.26,1598.58,1425.87,14.62,21.61,551.54,2388.17,9122.69,1.3,47.98,520.49,2388.17,8181.32,8.5179,0.03,395.0,2388.0,100.0,38.52,23.1628,181,2,running,overheating,False,11.0
40,178.0,0.0015,-0.0002,100.0,518.67,643.93,1603.02,1429.43,14.62,21.61,551.27,2388.19,9112.86,1.3,48.06,519.92,2388.16,8188.82,8.4845,0.03,394.0,2388.0,100.0,38.41,23.0295,182,2,running,overheating,False,10.0
40,179.0,0.0002,0.0004,100.0,518.67,643.3,1598.63,1419.48,14.62,21.61,551.6,2388.24,9125.11,1.3,47.97,520.47,2388.23,8192.22,8.5238,0.03,397.0,2388.0,100.0,38.74,23.1035,183,2,running,overheating,False,9.0
40,180.0,0.0019,0.0001,100.0,518.67,643.68,1606.65,1431.78,14.62,21.61,551.36,2388.16,9118.87,1.3,48.05,520.81,2388.11,8186.41,8.5237,0.03,397.0,2388.0,100.0,38.39,22.9777,184,2,running,overheating,False,8.0
40,181.0,0.001,0.0002,100.0,518.67,643.33,1606.82,1429.35,14.62,21.61,552.15,2388.17,9123.82,1.3,48.16,520.51,2388.22,8194.13,8.503,0.03,395.0,2388.0,100.0,38.58,23.0732,185,2,running,overheating,False,7.0
40,182.0,-0.0056,-0.0004,100.0,518.67,643.81,1607.54,1430.81,14.62,21.61,551.38,2388.19,9127.8,1.3,48.13,520.03,2388.14,8193.83,8.5184,0.03,398.0,2388.0,100.0,38.39,23.0108,186,2,running,overheating,False,6.0
40,183.0,-0.0024,-0.0004,100.0,518.67,643.7,1602.54,1428.22,14.62,21.61,551.88,2388.15,9130.24,1.3,48.2,520.39,2388.15,8195.59,8.5317,0.03,396.0,2388.0,100.0,38.53,22.9529,187,2,running,overheating,False,5.0
40,184.0,0.002,-0.0002,100.0,518.67,643.59,1604.29,1425.46,14.62,21.61,551.38,2388.18,9129.43,1.3,48.08,520.31,2388.19,8199.71,8.5105,0.03,396.0,2388.0,100.0,38.54,23.0755,188,2,running,overheating,False,4.0
40,185.0,0.0007,-0.0002,100.0,518.67,643.32,1604.87,1427.3,14.62,21.61,552.45,2388.21,9127.07,1.3,48.12,519.56,2388.18,8194.02,8.5312,0.03,397.0,2388.0,100.0,38.47,22.9686,189,2,running,overheating,False,3.0
40,186.0,0.0002,0.0003,100.0,518.67,643.6,1614.93,1427.59,14.62,21.61,551.58,2388.22,9133.34,1.3,48.16,519.73,2388.21,8198.36,8.4929,0.03,396.0,2388.0,100.0,38.3,23.1198,190,2,running,overheating,False,2.0
40,187.0,-0.0016,0.0,100.0,518.67,644.06,1604.34,1428.42,14.62,21.61,550.87,2388.14,9133.51,1.3,48.15,519.75,2388.22,8198.9,8.4856,0.03,397.0,2388.0,100.0,38.5,23.0906,191,2,running,overheating,False,1.0
40,188.0,0.0002,-0.0003,100.0,518.67,643.87,1611.92,1432.96,14.62,21.61,551.08,2388.23,9142.42,1.3,48.03,520.33,2388.25,8202.76,8.535,0.03,397.0,2388.0,100.0,38.37,23.1022,192,2,running,overheating,True,0.0
41,1.0,-0.0034,-0.0003,100.0,518.67,642.66,1581.02,1400.05,14.62,21.61,554.87,2387.99,9064.13,1.3,47.19,522.24,2388.08,8153.35,8.413,0.03,391.0,2388.0,100.0,38.94,23.3608,0,1,running,unclassified,False,94.0
41,2.0,0.0019,0.0003,100.0,518.67,642.35,1591.17,1403.99,14.62,21.61,554.48,2387.97,9067.53,1.3,47.26,522.02,2388.02,8143.42,8.3996,0.03,391.0,2388.0,100.0,39.02,23.3779,1,1,running,unclassified,False,93.0
41,3.0,-0.004,-0.0004,100.0,518.67,642.2,1589.71,1398.08,14.62,21.61,554.91,2387.99,9068.64,1.3,47.45,522.07,2388.02,8143.22,8.4215,0.03,391.0,2388.0,100.0,38.95,23.3598,2,1,running,unclassified,False,92.0
41,4.0,0.0026,-0.0004,100.0,518.67,641.74,1585.53,1408.89,14.62,21.61,555.07,2388.05,9071.36,1.3,47.27,521.79,2388.07,8145.13,8.4023,0.03,391.0,2388.0,100.0,39.09,23.3986,3,1,running,unclassified,False,91.0
41,5.0,-0.0006,0.0001,100.0,518.67,642.11,1578.21,1406.45,14.62,21.61,554.83,2388.0,9063.7,1.3,47.14,522.32,2388.03,8146.4,8.3793,0.03,391.0,2388.0,100.0,38.91,23.4437,4,1,running,unclassified,False,90.0
41,6.0,-0.0031,-0.0004,100.0,518.67,642.63,1589.03,1404.52,14.62,21.61,553.89,2387.99,9060.44,1.3,47.27,523.09,2388.04,8146.57,8.4035,0.03,391.0,2388.0,100.0,38.76,23.4517,5,1,running,unclassified,False,89.0
41,7.0,0.0013,-0.0004,100.0,518.67,642.26,1579.0,1400.55,14.62,21.61,553.96,2388.02,9062.93,1.3,47.15,522.43,2388.06,8145.23,8.4,0.03,392.0,2388.0,100.0,38.94,23.5234,6,1,running,unclassified,False,88.0
41,8.0,-0.0,-0.0004,100.0,518.67,642.35,1582.59,1399.75,14.62,21.61,554.02,2388.05,9063.62,1.3,47.33,522.51,2388.05,8150.17,8.4147,0.03,392.0,2388.0,100.0,38.97,23.3617,7,1,running,unclassified,False,87.0
41,9.0,-0.0006,-0.0002,100.0,518.67,642.21,1582.04,1398.77,14.62,21.61,554.63,2388.03,9062.24,1.3,47.21,521.89,2388.02,8143.67,8.3797,0.03,392.0,2388.0,100.0,39.11,23.3347,8,1,running,unclassified,False,86.0
41,10.0,-0.0003,0.0005,100.0,518.67,641.93,1586.49,1391.09,14.62,21.61,554.88,2388.01,9064.75,1.3,47.17,522.55,2388.02,8141.51,8.4026,0.03,392.0,2388.0,100.0,38.96,23.4328,9,1,running,unclassified,False,85.0
41,11.0,-0.0007,-0.0004,100.0,518.67,642.08,1581.89,1395.51,14.62,21.6,554.13,2388.02,9058.42,1.3,47.33,522.34,2388.0,8149.94,8.4099,0.03,392.0,2388.0,100.0,39.04,23.3279,10,1,running,unclassified,False,84.0
41,12.0,0.0026,0.0004,100.0,518.67,642.52,1580.81,1397.28,14.62,21.61,554.85,2388.04,9061.76,1.3,47.3,522.35,2388.02,8141.58,8.3841,0.03,391.0,2388.0,100.0,38.9,23.3475,11,1,running,unclassified,False,83.0
41,13.0,-0.0042,0.0002,100.0,518.67,642.49,1585.24,1398.72,14.62,21.61,554.66,2388.01,9063.05,1.3,47.25,522.28,2387.98,8151.39,8.387,0.03,391.0,2388.0,100.0,38.93,23.3529,12,1,running,unclassified,False,82.0
41,14.0,-0.0016,0.0002,100.0,518.67,642.69,1585.0,1402.3,14.62,21.61,554.24,2388.07,9062.88,1.3,47.18,522.17,2388.06,8143.26,8.3834,0.03,392.0,2388.0,100.0,39.06,23.3631,13,1,running,unclassified,False,81.0
41,15.0,0.0056,0.0004,100.0,518.67,642.1,1584.93,1393.25,14.62,21.61,554.62,2388.0,9061.26,1.3,47.24,522.37,2387.98,8140.26,8.4384,0.03,392.0,2388.0,100.0,38.83,23.4242,14,1,running,unclassified,False,80.0
41,16.0,0.0032,0.0005,100.0,518.67,642.68,1583.94,1405.22,14.62,21.6,553.92,2388.02,9067.72,1.3,47.26,521.67,2387.98,8148.42,8.4058,0.03,393.0,2388.0,100.0,39.09,23.3661,15,1,running,unclassified,False,79.0
41,17.0,-0.0008,-0.0003,100.0,518.67,642.23,1591.01,1406.69,14.62,21.6,554.62,2387.98,9059.67,1.3,47.23,522.1,2388.07,8146.11,8.415,0.03,392.0,2388.0,100.0,39.12,23.3098,16,1,running,unclassified,False,78.0
41,18.0,0.0042,-0.0004,100.0,518.67,641.96,1584.48,1398.87,14.62,21.61,553.94,2388.04,9068.2,1.3,47.27,522.54,2387.98,8148.12,8.4417,0.03,390.0,2388.0,100.0,38.98,23.4416,17,1,running,unclassified,False,77.0
41,19.0,0.0017,0.0003,100.0,518.67,641.75,1584.57,1396.24,14.62,21.61,554.19,2387.97,9060.53,1.3,47.38,522.58,2387.99,8145.28,8.3845,0.03,393.0,2388.0,100.0,38.92,23.3302,18,1,running,unclassified,False,76.0
41,20.0,0.0003,0.0005,100.0,518.67,641.94,1588.72,1400.14,14.62,21.61,554.16,2388.05,9061.15,1.3,47.26,522.02,2388.08,8151.86,8.412,0.03,392.0,2388.0,100.0,38.96,23.4141,19,1,running,unclassified,False,75.0
41,21.0,0.0006,-0.0003,100.0,518.67,642.12,1587.0,1395.03,14.62,21.6,554.32,2388.01,9059.48,1.3,47.37,522.56,2388.0,8148.23,8.4302,0.03,393.0,2388.0,100.0,38.92,23.3716,20,1,running,unclassified,False,74.0
41,22.0,-0.0029,0.0001,100.0,518.67,641.57,1583.3,1401.3,14.62,21.61,553.75,2388.03,9066.42,1.3,47.31,521.86,2388.07,8150.16,8.3875,0.03,391.0,2388.0,100.0,39.15,23.4643,21,1,running,unclassified,False,73.0
41,23.0,0.0011,-0.0001,100.0,518.67,642.65,1588.16,1399.07,14.62,21.61,554.49,2388.01,9071.6,1.3,47.35,522.36,2388.06,8139.22,8.3807,0.03,392.0,2388.0,100.0,39.07,23.4666,22,1,running,unclassified,False,72.0
41,24.0,-0.0011,-0.0004,100.0,518.67,642.47,1581.81,1391.27,14.62,21.61,554.0,2388.03,9065.11,1.3,47.34,521.75,2387.98,8145.66,8.3903,0.03,392.0,2388.0,100.0,38.96,23.4438,23,1,running,unclassified,False,71.0
41,25.0,0.0015,-0.0001,100.0,518.67,641.98,1582.24,1396.86,14.62,21.61,553.36,2388.07,9060.33,1.3,47.25,521.28,2388.01,8148.46,8.3946,0.03,394.0,2388.0,100.0,38.92,23.4964,24,1,running,unclassified,False,70.0
41,26.0,-0.0003,0.0004,100.0,518.67,642.28,1579.99,1396.47,14.62,21.61,554.32,2388.05,9064.07,1.3,47.23,521.81,2388.0,8144.15,8.3843,0.03,392.0,2388.0,100.0,39.1,23.4039,25,1,running,unclassified,False,69.0
41,27.0,-0.0023,-0.0001,100.0,518.67,642.58,1584.5,1404.92,14.62,21.61,554.25,2387.95,9066.1,1.3,47.32,522.37,2388.02,8148.42,8.396,0.03,392.0,2388.0,100.0,38.81,23.3427,26,1,running,unclassified,False,68.0
41,28.0,0.0,0.0002,100.0,518.67,642.04,1582.13,1405.05,14.62,21.61,554.41,2388.05,9059.97,1.3,47.3,522.13,2388.03,8149.57,8.4107,0.03,391.0,2388.0,100.0,38.99,23.3916,27,1,running,unclassified,False,67.0
41,29.0,0.0023,-0.0003,100.0,518.67,642.15,1584.24,1402.21,14.62,21.61,554.49,2388.04,9072.69,1.3,47.2,522.16,2388.01,8146.1,8.4184,0.03,392.0,2388.0,100.0,39.03,23.4006,28,1,running,unclassified,False,66.0
41,30.0,0.0014,-0.0001,100.0,518.67,642.04,1585.09,1399.26,14.62,21.61,553.94,2388.0,9063.19,1.3,47.29,522.26,2387.99,8147.47,8.3857,0.03,392.0,2388.0,100.0,39.02,23.363,29,1,running,unclassified,False,65.0
41,31.0,0.0027,-0.0004,100.0,518.67,642.15,1586.98,1402.33,14.62,21.61,554.12,2388.01,9060.51,1.3,47.12,521.73,2388.02,8148.77,8.3943,0.03,393.0,2388.0,100.0,38.99,23.476,30,1,running,unclassified,False,64.0
41,32.0,0.0004,0.0,100.0,518.67,641.95,1582.23,1401.77,14.62,21.61,554.03,2388.01,9065.86,1.3,47.38,521.99,2388.01,8149.09,8.4214,0.03,393.0,2388.0,100.0,38.93,23.2778,31,1,running,unclassified,False,63.0
41,33.0,-0.0028,0.0002,100.0,518.67,642.38,1581.22,1400.33,14.62,21.61,554.43,2388.02,9066.31,1.3,47.23,522.09,2388.02,8148.18,8.3938,0.03,393.0,2388.0,100.0,39.05,23.2761,32,1,running,unclassified,False,62.0
41,34.0,-0.0004,-0.0002,100.0,518.67,642.04,1585.91,1399.54,14.62,21.61,554.58,2388.03,9055.66,1.3,47.28,522.07,2387.97,8145.77,8.4406,0.03,395.0,2388.0,100.0,39.03,23.3824,33,1,running,unclassified,False,61.0
41,35.0,0.002,0.0005,100.0,518.67,642.34,1584.76,1399.08,14.62,21.6,553.83,2388.01,9063.45,1.3,47.26,522.61,2387.94,8147.2,8.4345,0.03,393.0,2388.0,100.0,39.05,23.3314,34,1,running,unclassified,False,60.0
41,36.0,0.0007,0.0005,100.0,518.67,642.04,1586.15,1392.32,14.62,21.61,554.08,2388.02,9070.39,1.3,47.32,522.49,2388.05,8150.78,8.4117,0.03,394.0,2388.0,100.0,38.89,23.4742,35,1,running,unclassified,False,59.0
41,37.0,0.0024,0.0001,100.0,518.67,642.24,1581.95,1393.5,14.62,21.61,554.79,2388.07,9056.15,1.3,47.21,522.52,2387.99,8144.85,8.446,0.03,390.0,2388.0,100.0,39.04,23.3135,36,1,running,unclassified,False,58.0
41,38.0,0.0046,-0.0002,100.0,518.67,642.2,1591.46,1399.35,14.62,21.61,554.42,2388.02,9057.45,1.3,47.29,522.31,2388.05,8144.78,8.4073,0.03,391.0,2388.0,100.0,38.92,23.3953,37,1,running,unclassified,False,57.0
41,39.0,0.0024,0.0003,100.0,518.67,642.23,1583.6,1400.98,14.62,21.61,553.95,2387.98,9061.77,1.3,47.39,522.08,2387.99,8144.62,8.3953,0.03,392.0,2388.0,100.0,39.02,23.4833,38,1,running,unclassified,False,56.0
41,40.0,0.0045,0.0005,100.0,518.67,642.64,1580.17,1403.14,14.62,21.6,554.22,2388.03,9065.44,1.3,47.16,522.31,2388.0,8152.02,8.4046,0.03,393.0,2388.0,100.0,39.1,23.3544,39,1,running,unclassified,False,55.0
41,41.0,0.0007,0.0004,100.0,518.67,641.85,1582.34,1402.59,14.62,21.61,554.95,2388.03,9064.13,1.3,47.39,522.44,2387.99,8148.49,8.4065,0.03,392.0,2388.0,100.0,38.95,23.4668,40,1,running,unclassified,False,54.0
41,42.0,-0.0021,0.0,100.0,518.67,641.81,1588.33,1391.1,14.62,21.61,554.42,2388.08,9061.63,1.3,47.15,522.05,2388.03,8148.52,8.4031,0.03,393.0,2388.0,100.0,39.01,23.2587,41,1,running,unclassified,False,53.0
41,43.0,-0.0014,-0.0003,100.0,518.67,642.07,1577.23,1393.64,14.62,21.61,554.4,2387.96,9061.57,1.3,47.39,522.22,2387.98,8151.17,8.4001,0.03,392.0,2388.0,100.0,38.95,23.3855,42,1,running,unclassified,False,52.0
41,44.0,-0.0027,-0.0004,100.0,518.67,641.65,1585.47,1394.68,14.62,21.61,554.62,2387.98,9060.9,1.3,47.33,522.32,2388.02,8151.77,8.3957,0.03,390.0,2388.0,100.0,38.91,23.3669,43,1,running,unclassified,False,51.0
41,45.0,0.0016,0.0002,100.0,518.67,641.97,1582.37,1400.23,14.62,21.61,554.08,2388.0,9072.14,1.3,47.27,522.54,2388.05,8147.75,8.3904,0.03,390.0,2388.0,100.0,38.91,23.4365,44,1,running,unclassified,False,50.0
41,46.0,0.0015,0.0002,100.0,518.67,641.99,1591.46,1400.64,14.62,21.61,554.68,2388.02,9062.52,1.3,47.28,521.77,2387.99,8142.76,8.4201,0.03,390.0,2388.0,100.0,38.95,23.4101,45,1,running,unclassified,False,49.0
41,47.0,0.001,0.0005,100.0,518.67,642.37,1585.87,1399.9,14.62,21.61,553.34,2388.01,9064.71,1.3,47.01,522.27,2388.04,8145.72,8.4311,0.03,391.0,2388.0,100.0,39.08,23.4619,46,1,running,unclassified,False,48.0
41,48.0,0.0013,0.0003,100.0,518.67,642.47,1585.33,1398.75,14.62,21.61,554.23,2388.05,9066.26,1.3,47.29,522.1,2388.0,8148.98,8.3789,0.03,394.0,2388.0,100.0,39.04,23.2837,47,1,running,unclassified,False,47.0
41,49.0,0.0005,0.0005,100.0,518.67,642.86,1588.91,1410.01,14.62,21.61,554.1,2388.02,9065.53,1.3,47.22,522.32,2388.04,8146.76,8.4205,0.03,391.0,2388.0,100.0,38.85,23.3819,48,1,running,unclassified,False,46.0
41,50.0,0.0046,-0.0,100.0,518.67,642.33,1577.37,1398.79,14.62,21.61,554.09,2388.02,9066.14,1.3,47.39,522.09,2388.03,8146.24,8.4352,0.03,391.0,2388.0,100.0,38.93,23.3785,49,1,running,unclassified,False,45.0
41,51.0,0.0011,-0.0002,100.0,518.67,642.37,1584.74,1406.36,14.62,21.61,554.2,2387.98,9063.36,1.3,47.26,522.78,2388.0,8144.84,8.4198,0.03,392.0,2388.0,100.0,38.92,23.3366,50,1,running,unclassified,False,44.0
41,52.0,-0.0028,-0.0001,100.0,518.67,641.94,1586.37,1400.62,14.62,21.61,554.0,2388.09,9060.8,1.3,47.0,522.07,2387.98,8142.97,8.4082,0.03,392.0,2388.0,100.0,39.02,23.3932,51,1,running,unclassified,False,43.0
41,53.0,-0.0039,-0.0002,100.0,518.67,642.87,1587.74,1399.86,14.62,21.61,553.68,2388.05,9061.14,1.3,47.3,522.14,2388.03,8148.58,8.4034,0.03,392.0,2388.0,100.0,39.02,23.4442,52,1,running,unclassified,False,42.0
41,54.0,-0.0024,0.0005,100.0,518.67,642.52,1586.43,1390.39,14.62,21.61,554.46,2387.99,9070.34,1.3,47.37,522.4,2387.97,8149.58,8.41,0.03,393.0,2388.0,100.0,38.92,23.4417,53,1,running,unclassified,False,41.0
41,55.0,-0.0021,0.0001,100.0,518.67,642.07,1584.27,1397.37,14.62,21.61,553.97,2388.04,9063.69,1.3,47.52,522.17,2388.03,8149.05,8.3982,0.03,392.0,2388.0,100.0,38.99,23.4015,54,1,running,unclassified,False,40.0
41,56.0,0.0007,0.0005,100.0,518.67,642.37,1593.66,1392.76,14.62,21.61,554.37,2388.04,9067.6,1.3,47.18,522.26,2388.01,8146.55,8.3742,0.03,391.0,2388.0,100.0,38.88,23.306,55,1,running,unclassified,False,39.0
41,57.0,0.0008,-0.0004,100.0,518.67,643.02,1591.66,1398.37,14.62,21.61,554.49,2387.98,9068.75,1.3,47.45,522.26,2388.02,8150.33,8.4069,0.03,392.0,2388.0,100.0,39.1,23.4089,56,1,running,unclassified,False,38.0
41,58.0,0.0015,-0.0004,100.0,518.67,642.04,1583.3,1402.08,14.62,21.61,553.26,2387.99,9063.47,1.3,47.35,521.85,2388.0,8147.09,8.4161,0.03,393.0,2388.0,100.0,38.91,23.3008,57,1,running,unclassified,False,37.0
41,59.0,0.0024,0.0001,100.0,518.67,642.13,1585.0,1398.72,14.62,21.61,554.46,2388.0,9072.67,1.3,47.18,522.11,2388.05,8145.31,8.3847,0.03,392.0,2388.0,100.0,38.98,23.3135,58,1,running,unclassified,False,36.0
41,60.0,-0.0019,-0.0001,100.0,518.67,642.01,1587.08,1395.29,14.62,21.61,553.97,2388.02,9065.32,1.3,47.34,521.65,2388.05,8150.78,8.4135,0.03,391.0,2388.0,100.0,38.96,23.319,59,1,running,unclassified,False,35.0
41,61.0,-0.0026,0.0004,100.0,518.67,642.13,1576.83,1403.8,14.62,21.61,553.48,2387.98,9066.21,1.3,47.26,521.96,2387.94,8145.3,8.4253,0.03,392.0,2388.0,100.0,38.94,23.4705,60,1,running,unclassified,False,34.0
41,62.0,-0.0001,0.0,100.0,518.67,642.28,1585.19,1398.85,14.62,21.61,554.1,2387.99,9067.95,1.3,47.19,522.0,2388.03,8153.06,8.4138,0.03,393.0,2388.0,100.0,38.91,23.3669,61,1,running,unclassified,False,33.0
41,63.0,-0.0023,-0.0004,100.0,518.67,642.79,1583.41,1400.66,14.62,21.61,554.37,2388.03,9061.4,1.3,47.38,521.91,2388.02,8145.49,8.3983,0.03,392.0,2388.0,100.0,38.95,23.3178,62,1,running,unclassified,False,32.0
41,64.0,0.0027,0.0005,100.0,518.67,642.27,1583.89,1399.08,14.62,21.61,553.91,2388.01,9066.63,1.3,47.47,522.13,2388.01,8143.6,8.4355,0.03,393.0,2388.0,100.0,38.87,23.3468,63,1,running,unclassified,False,31.0
41,65.0,-0.0012,0.0002,100.0,518.67,642.03,1587.47,1397.3,14.62,21.61,553.17,2388.01,9062.41,1.3,47.3,522.0,2388.07,8142.82,8.3904,0.03,393.0,2388.0,100.0,39.12,23.4441,64,1,running,unclassified,False,30.0
41,66.0,-0.0024,-0.0002,100.0,518.67,642.12,1587.24,1396.98,14.62,21.61,554.87,2388.02,9076.33,1.3,47.3,521.97,2388.01,8146.39,8.4173,0.03,393.0,2388.0,100.0,38.94,23.3509,65,1,running,unclassified,False,29.0
41,67.0,0.0023,0.0001,100.0,518.67,642.57,1592.68,1397.86,14.62,21.61,553.77,2388.03,9070.2,1.3,47.29,522.31,2388.02,8145.52,8.4081,0.03,394.0,2388.0,100.0,39.07,23.4797,66,1,running,unclassified,False,28.0
41,68.0,-0.0045,-0.0001,100.0,518.67,642.38,1594.09,1415.21,14.62,21.61,553.81,2388.06,9071.07,1.3,47.32,522.35,2388.0,8150.47,8.3892,0.03,391.0,2388.0,100.0,38.99,23.3345,67,1,running,unclassified,False,27.0
41,69.0,0.0015,-0.0003,100.0,518.67,642.51,1578.47,1406.24,14.62,21.61,554.24,2388.05,9069.43,1.3,47.36,522.83,2388.02,8151.03,8.4118,0.03,392.0,2388.0,100.0,38.88,23.4061,68,1,running,unclassified,False,26.0
41,70.0,-0.0013,0.0,100.0,518.67,641.91,1589.73,1400.06,14.62,21.61,554.15,2388.03,9069.31,1.3,47.26,521.88,2388.03,8154.23,8.4209,0.03,391.0,2388.0,100.0,38.83,23.3617,69,1,running,unclassified,False,25.0
